business_id,name,city,state,neighborhood,address,stars,review_count,is_open,categories,price_range,attributes_wifi,attributes_noise_level,attributes_ambience
RFWabEPg6tiJ-VdwJ5szfA,Ho Le Chan,Philadelphia,PA,,2344 E Clearfield St,3.0,30,1,"Restaurants, Chinese",2,'no','very_loud',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
GHbq2lZcy0uuiZLAleeS3A,FreshDirect,Philadelphia,PA,,,3.0,75,1,"Shopping, Food, Specialty Food, Grocery, Caterers, Personal Shopping, Food Delivery Services, Event Planning & Services, Fruits & Veggies",2,,,
kjqhiQqdUuiC19ubuw3Qxg,No. 1 China,Philadelphia,PA,,3348 Grant Ave,3.0,24,1,"Chinese, Restaurants",1,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
K7KHmHzxNwzqiijSJeKe_A,Cafe La Maude,Philadelphia,PA,,816 N 4th St,4.5,1485,1,"Sandwiches, Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, Mediterranean, American (New)",2,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
qr7meXBoHjezOYUWMj9O4w,Nora's Kitchen,Philadelphia,PA,,248 South St,4.5,163,1,"Mexican, Restaurants, Sandwiches, Latin American",1,'no',u'average',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"
6vNOkto7t2nKHQeZ1aYQFw,Pete's Pizza,Philadelphia,PA,,1913 N 54th St,1.5,38,1,"Pizza, Restaurants",1,u'no',u'very_loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
oHiaVt8SG3EgVyyJlzhlwg,O'Neals Pub,Philadelphia,PA,,611 S 3rd St,4.0,134,1,"Sports Bars, Bars, Nightlife, Irish, Food, Restaurants, Beer, Wine & Spirits, Pubs",1,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
Dw0nQsVS_2-vlhLUG87Gpw,Maker artisan pizza,Philadelphia,PA,,5301 Germantown Ave,4.0,26,1,"Restaurants, Pizza",,u'free',,
uL2yhLlraC05TVYMme4W9g,The Fire,Philadelphia,PA,,410-12 West Girard Ave,3.5,56,1,"Nightlife, Arts & Entertainment, Bars, Dive Bars, Music Venues",1,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
U50T86i8wyNWGWxsP7GIRw,Chili's,Philadelphia,PA,,2451 W Cheltenham Ave,1.5,86,1,"Bars, Restaurants, Tex-Mex, American (Traditional), Nightlife",2,'free',u'quiet',"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}"
irolxiYw4pOCM9gGDOhnsw,Boston Market,Philadelphia,PA,,3901 Chestnut St,2.5,36,1,"American (Traditional), Restaurants, Comfort Food, Caterers, Event Planning & Services, Chicken Shop, Sandwiches",1,'no',,None
4ZKAGQ2U8M4mtONcAg42cQ,Lucky's Last Chance,Philadelphia,PA,,848 S 2nd St,4.5,130,1,"Restaurants, Hot Dogs, Bars, Burgers, Beer Bar, Nightlife",2,u'free',u'average',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"
qQO7ErS_RAN4Vs1uX0L55Q,The Franklin Fountain,Philadelphia,PA,,116 Market St,4.0,2062,1,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Desserts",2,u'no',u'average',
-Bl2AA2Ujp1EBp0hEw6sIA,CVS Pharmacy,Philadelphia,PA,,1046 Market St,2.5,27,1,"Shopping, Drugstores, Health & Medical, Food, Pharmacy, Convenience Stores",1,,,
QGYzYUMsQe6k7__LD91E5w,QT Vietnamese Sandwich,Philadelphia,PA,,48 N 10th St,4.5,538,1,"Vietnamese, Restaurants, Sandwiches, Specialty Food, Ethnic Food, Food",1,u'free',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"
Ea663rIHyKXz2VP2DPH7Cg,Tinsel,Philadelphia,PA,,116 S 12th St,3.0,79,1,"Pop-Up Restaurants, Nightlife, Bars, Restaurants",,,,"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': True, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"
L6dgg_oodKJvNQTNdqIZ6Q,The Grape Room,Philadelphia,PA,,105 Grape St,4.0,43,1,"Bars, Music Venues, Nightlife, Arts & Entertainment",1,,u'very_loud',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"
mBgaPljP3OYkl_vGKTyFNw,LaScala's Birra,Philadelphia,PA,,1700 E Passyunk Ave,4.0,383,1,"Bars, Nightlife, Restaurants, Pizza, Beer Bar, Italian",2,u'no',u'average',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"
p2LfPp--eXZQzKtMdDL2aA,LaScala's Fire,Philadelphia,PA,,615 Chestnut St,3.5,43,1,"Event Planning & Services, Venues & Event Spaces, Italian, Restaurants",2,,,
8OoLxv91ztELwzfvG26xjA,Taste Queen Chinese Restaurant,Philadelphia,PA,,9347 Krewstown Rd,3.5,61,1,"Restaurants, Chinese",2,u'free',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
2CDI713ATuxHfnB5b-sBdw,Vedge,Philadelphia,PA,,1221 Locust St,4.5,1447,1,"Restaurants, Vegetarian, Beer, Wine & Spirits, Vegan, Food",3,u'no',u'average',"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
2c4z-PvJY4RvPCDxaUsfpg,Domino's Pizza,Philadelphia,PA,,8914 Frankford Ave,1.5,21,1,"Sandwiches, Restaurants, Pizza, Chicken Wings",1,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
X7TvrNg6jY1Q0JHJXjlQ2g,ArtBar,Philadelphia,PA,,1800 Market St,3.0,36,1,"Food, Hotels & Travel, Coffee & Tea, Event Planning & Services, Nightlife, Lounges, Hotels, Bars",2,'free','quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
94wTNYCNUYf5eclY8KxCcA,Insomnia Cookies,Philadelphia,PA,,3400 Lancaster Ave,4.0,52,1,"Food, Street Vendors, Food Delivery Services, Bakeries, Desserts, Ice Cream & Frozen Yogurt",1,u'no',,
LSUa7rauZg6UNErHfuBDKg,Slice,Philadelphia,PA,,431 E Girard Ave,3.5,90,1,"Italian, Barbeque, Restaurants, Pizza",2,'free',,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
TS7arPiiUIf-TH76J_FtEQ,China King,Philadelphia,PA,,1301 Cottman Ave,3.5,23,1,"Seafood, Restaurants, Soup, Chinese",1,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
c6hhh1Kpr7iau8qMH74w2Q,Pub On Passyunk East,Philadelphia,PA,,1501 E Passyunk Ave,4.0,443,1,"Nightlife, Pubs, Bars",2,'no',u'loud',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"
RGzIHIhOIZzsjLRVDvSjRQ,Kinme,Philadelphia,PA,,1117 Locust St,4.5,110,1,"Tapas/Small Plates, Japanese, Sushi Bars, Restaurants",2,u'no',,"{u'divey': None, u'hipster': True, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"
owwOC1bVQt1XAMdiM1TOzw,La Tapenade Mediterranean Cafe,Philadelphia,PA,,8000 Essington Ave,2.0,36,1,"Sandwiches, Mediterranean, Specialty Food, Restaurants, Nightlife, Bars, Meat Shops, Food, American (Traditional)",2,,,
2GLQjV1-_KbWDVqa3sVCjA,New Style Pizzeria,Philadelphia,PA,,4060 Chestnut St,3.5,65,1,"Italian, Restaurants, Pizza, Gluten-Free",1,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
B6Cn6maWQ6sLhLwYGLhSlg,Stockyard Sandwich,Philadelphia,PA,,1541 Spring Garden St,4.5,284,1,"Restaurants, Sandwiches, Caterers, Gluten-Free, Event Planning & Services, Breakfast & Brunch, Salad",2,u'free',u'average',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"
HxMe4b5Z-VcIaM6x1elWwg,Cheerleaders,Philadelphia,PA,,2740 S Front St,3.5,20,1,"Sports Bars, Bars, Nightlife, Adult Entertainment",2,'free',u'loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
CeNiaICi59dWhfzfKnh8lQ,Stir,Philadelphia,PA,,1705 Chancellor St,4.0,105,1,"Dance Clubs, Gay Bars, Bars, Lounges, Nightlife",2,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
5R3-eCIk4dRBtXo0A5MAzQ,Añejo Philadelphia,Philadelphia,PA,,1001 N 2nd St,4.0,132,1,"Restaurants, Mexican, New Mexican Cuisine",2,u'free',u'average',"{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"
ZFpJ-BvA1riQgzvW29JyiQ,Old Nelson Food Company,Philadelphia,PA,,129 S 30th St,3.5,37,1,"Delis, Restaurants, Sandwiches",1,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
bIQSx2fiHMq0IgmUo4C8QQ,Larry's Steaks,Philadelphia,PA,,920 W Girard Ave,3.0,70,1,"Cheesesteaks, Restaurants, Sandwiches, Pizza",2,'no',u'average',"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"
PsNsxahhRUIf6EEI_5n64Q,"Maxi's Pizza, Subs and Bar",Philadelphia,PA,,1926 Liacouras Walk,3.5,81,1,"Restaurants, Local Flavor, Bars, Nightlife, American (Traditional), Pizza, Sandwiches",1,u'no',u'loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
YzqhsKFVEV1O2IYfcAnIgw,Mirage Lounge,Philadelphia,PA,,119 South St,3.0,21,1,"Lounges, Mediterranean, Hookah Bars, Nightlife, Restaurants, Bars",,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
jHABRqH3hcPKvaOMt75Rfg,Walgreens,Philadelphia,PA,,1617 John F Kennedy Blvd,2.5,25,1,"Shopping, Drugstores, Convenience Stores, Food, Cosmetics & Beauty Supply, Beauty & Spas, Photography Stores & Services",2,,,
s30pUay0opzvriFweACWEA,Essen Bakery,Philadelphia,PA,,1437 E Passyunk Ave,5.0,108,1,"Coffee & Tea, Bakeries, Food",2,u'free',,
gKHxy8chDJCZb-Y12h229w,Paradise Diner,Philadelphia,PA,,104 W Girard Ave,4.5,42,1,"Breakfast & Brunch, Sandwiches, American (Traditional), Salad, Greek, Restaurants, Pizza",1,u'no',u'quiet',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
7GX2Xe12_SOuPltFOB6TLw,Pete's Pizza,Philadelphia,PA,,4074 Lancaster Ave,2.5,22,1,"Restaurants, Pizza, Breakfast & Brunch",1,u'no',u'very_loud',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
N5xoEy9GLtHDvCLa8dMgyA,Felly Bistro On Pass,Philadelphia,PA,,769 E Passyunk Ave,4.5,52,1,"Spanish, Puerto Rican, Restaurants, American (New), French, American (Traditional), Caribbean",,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
3f-acmwXPLnVd2UKfnk1xg,For Pete's Sake,Philadelphia,PA,,900 S Front St,4.0,187,1,"Restaurants, Bars, Nightlife, Pubs, American (Traditional)",2,u'free',u'loud',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
EQWt7FQ3fPOwIKrt8s_jrg,Tambayan,Philadelphia,PA,,51 N 12th St,3.5,26,1,"Restaurants, Filipino, Food Court",,,,
5lZNaU_zyoVA9tX-yKwA2A,Parks On Tap,Philadelphia,PA,,100 N Horticultural Dr,3.5,33,1,"Food, Beer Gardens, Food Trucks, Arts & Entertainment, Restaurants, Nightlife, Festivals, Pop-Up Restaurants",2,u'no',u'loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
wMQkdK2aNMvq2xoojC98Mw,South Street Diner,Philadelphia,PA,,140 South St,3.0,224,1,"Diners, Restaurants",1,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
QQGyPctWtd9WOZnMKUChUQ,McMenamin's Tavern,Philadelphia,PA,,7170 Germantown Ave,4.0,224,1,"Restaurants, Pubs, American (New), Bars, Nightlife",2,'no',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
-NBNpfXO_WlUJFprqDtcSg,Kung Fu Necktie,Philadelphia,PA,,1250 N Front St,3.5,171,1,"Dive Bars, Bars, Music Venues, Arts & Entertainment, Nightlife",1,'no',u'very_loud',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
97SR7RQPL02t5J41UcZ4SQ,Pat's Pizzeria,Philadelphia,PA,,12317 Academy Rd,2.5,43,1,"Pizza, Restaurants, Seafood",2,u'no',u'average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
x39G7-aTCVh-972fgogKtA,Old City Coffee,Philadelphia,PA,,221 Church St,4.0,239,1,"Food, Coffee & Tea, Cafes, Restaurants, Coffee Roasteries",1,u'free',,
pyM8MRVXKDRyhM7tu-3P1A,KFC,Philadelphia,PA,,411 W Oregon Ave,2.0,21,1,"Chicken Shop, Restaurants, Fast Food, Chicken Wings",1,'free',u'average',
qDEcJ48kXdWxQGZefgG94w,Xun Yu Si Kao,Philadelphia,PA,,140 N 10th St,4.0,114,1,"Chinese, Seafood, Hot Pot, Restaurants",2,'no',u'average',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"
MCSyG3ndsNFJN-F9MQWM0A,The Foodery Chestnut Hill,Philadelphia,PA,,7829 Germantown Ave,4.0,30,1,"Nightlife, Restaurants, Sandwiches, Beer Bar, Bars, Food, Beer, Wine & Spirits",,,,None
vpfy4_N1PozCkvk2WDE_RQ,The Abbaye,Philadelphia,PA,,637 N 3rd St,4.0,306,1,"Restaurants, Bars, American (Traditional), Nightlife",2,'free',u'average',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
0NEzfA--v4LqAanLllzIrA,The Pleasure Garden Club,Philadelphia,PA,,6039 Passyunk Ave,2.5,23,1,"Adult Entertainment, Nightlife, Dance Clubs",2,,u'average',"{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': None}"
BIfo9AKEpC8oIwB60YAR_A,Tsuki Sushi,Philadelphia,PA,,2135 Walnut St,3.5,149,1,"Japanese, Restaurants, Sushi Bars",2,u'no',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
Y-xCFPYXWd9Ig0R_ZTd9mA,Baker Street Bread Co,Philadelphia,PA,,8009 Germantown Ave,4.0,78,1,"Bakeries, Coffee & Tea, Breakfast & Brunch, Food, Restaurants",2,u'no',,
e-ZyZc24wgkKafM3pguR2w,Milkcrate Cafe,Philadelphia,PA,,400 E Girard Ave,4.5,228,1,"Books, Mags, Music & Video, Restaurants, Vinyl Records, Food, Shopping, Breakfast & Brunch, Coffee & Tea",1,u'free',u'average',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
hUmHwBQtGg0iH-PZakQJDw,Wm Mulherin's Sons,Philadelphia,PA,,1355 N Front St,4.5,610,1,"Restaurants, Tapas/Small Plates, Italian, Szechuan, Cocktail Bars, Pizza, Chinese, Bars, Nightlife",3,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
xwyRa1tu9V3_JGHMiCg8Og,Shi Miao Dao Yunnan Rice Noodle,Philadelphia,PA,,901 Race St,4.0,56,1,"Noodles, Restaurants, Chinese",2,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
M6MgV7UZB1e8kOHz1ZJmog,China House,Philadelphia,PA,,5810 Greene St,3.0,23,1,"Chinese, Restaurants",1,u'no','average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
y8gjlpJA89qDRCLC0JQaew,Giuseppe & Sons,Philadelphia,PA,,1523 Sansom St,4.0,248,1,"Nightlife, Italian, Bars, Restaurants",2,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
0RuvlgTnKFbX3IK0ZOOocA,Green Eggs Café,Philadelphia,PA,,212 S 13th St,4.0,2679,1,"Restaurants, American (New), Diners, Breakfast & Brunch",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
PzAYUWwfZqUOoL863k1gMg,John's Place,Philadelphia,PA,,1529 Spring Garden St,3.5,87,1,"Breakfast & Brunch, Restaurants, Pizza, Sandwiches",1,u'no',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"
_3NZVCWeyFZ1_vWqi2avjw,Nick's Old Original Roast Beef,Philadelphia,PA,,2149 S 20th St,4.5,258,1,"Bars, Sandwiches, Dive Bars, Nightlife, Restaurants",1,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"
QJOC6Uz-RCpzPB6aMjtP9Q,The Tasty Toast,Philadelphia,PA,,1320 Point Breeze Ave,4.0,143,1,"Restaurants, Breakfast & Brunch, American (Traditional), Cheesesteaks, Cafes",1,u'free',u'average',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
oZzN706lKoL4faaTK739xA,Restaurant Ambra,Philadelphia,PA,,705 S 4th St,5.0,61,1,"Italian, Restaurants",4,u'no',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
6liIxwAycRwnzefTVqGGEw,Panera Bread,Philadelphia,PA,,3900 City Ave,2.0,55,1,"Salad, Sandwiches, Bakeries, Restaurants, Food, Soup",2,u'free','average',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"
RJD88-WavTe7f-68Psn5VQ,Latimer Delicatessen,Philadelphia,PA,,"255 S 15th St, Ste 14L",3.0,32,1,"Beer, Wine & Spirits, Restaurants, Nightlife, Bars, Convenience Stores, Delis, Food",2,u'no',u'quiet',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"
